,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
16139,16139,,BetBoom,Группа компаний ,,Полная занятость,От 1 года до 3 лет,,,frontend-разработчик (js/react),2020-10-15T11:52:29+0300,,Полный день,"[{'name': 'Less'}, {'name': 'HTML5'}, {'name': 'CSS3'}, {'name': 'CSS'}, {'name': 'Git'}]",
16259,16259,,АЙФЭЛЛ,,,Полная занятость,От 1 года до 3 лет,,,"frontend-разработчик (js, react)",2020-10-13T14:51:40+0300,"Требования: Опыт коммерческой разработки от 2-х лет;JavaScript, HTML, CSS;React;Git/Git flow. ",Гибкий график,"[{'name': 'JavaScript'}, {'name': 'React'}, {'name': 'Frontend'}]",
16276,16276,Москва,SystemGlobalServices,"Мы – команда, которая создает и развивает Web и мобильные приложения. Нам нужны Frontend-разработчики для решения большого количества задач по созданию новых и поддержке существующих проектов. ",,Полная занятость,От 1 года до 3 лет,,60000.0,frontend-разработчик,2020-09-24T19:43:49+0300,"Требования: Грамотная кроссбраузерная версткаУверенные знания JavaScriptПонимание REST, взаимодействие с backend (отправить Json, получить Json, отличать GET от POST)Опыт работы с системами контроля версий ",Гибкий график,[],Условия: оформление по ТК РФоклад по результатам собеседованиямолодой развивающийся коллективработа в офисе недалеко от м. Сокольники или м. Преображенская площадьоплачиваемый отпуск
16293,16293,Москва,Dialog,"Привет! Мы более 4 лет занимаемся разработкой корпоративного мессенджера Dialog – инструмент корпоративных коллабораций. Dialog сочетает в себе привычные функции мессенджеров, высокий уровень безопасности и инструменты для автоматизации рутинных задач. Dialog объединяет более 120 специалистов в области IT-коммуникаций, безопасности данных, real-time распределенных систем, Big Data и других смежных с месседжингом областей. В нашей компании Dialog стал основным средством коммуникации. Мы пользуемся продуктом, который разрабатываем, и ежедневно улучшаем его. А еще Dialog является частью Экосистемы Сбербанка, что открывает перед нами огромный мир технологий и возможность тиражировать продукт на аудиторию +300К пользователей. Круто ведь!<br /><br />В нашу быстро растущую команду требуется",,Полная занятость,От 3 до 6 лет,,180000.0,senior frontend разработчик,2020-09-23T16:59:22+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'HTML5'}, {'name': 'Ориентация на результат'}, {'name': 'Умение работать в команде'}]",
16326,16326,,Noorsoft,"Приглашаем в свою команду Frontend разработчика (основная технология - React.JS) с опытом от года для работы в интересных проектах.Ищем человека в команду на фулл тайм удаленно. Мы даем возможности по обучению и развитию, оплачиваем половину суммы фитнеса, уроков английского и других развивающих активностей. У нас не бывает скучно и Вы не почувствуете застой, можем изменить проект по Вашему запросу. ",Обязанности: Программирование клиентской части веб-приложений.Программирование клиентской части мобильных приложений. ,Полная занятость,От 1 года до 3 лет,150000.0,80000.0,frontend разработчик удаленно,2020-10-15T10:32:08+0300,"Требования: Понимание принципов ООП;Отличные знания HTML 5, CSS 3, Javascript;Опыт в коммерческих проектах на React 1+ год, также опыт Angular подойдет;Умение работать в команде;Умение обучаться новым технологиям;Приветствуется знание английского языка;Самое главное - умение самостоятельно работать над задачами, искать и находить информацию;Знание git. ",Гибкий график,"[{'name': 'JavaScript'}, {'name': 'HTML5'}, {'name': 'CSS'}, {'name': 'Reаct JS'}]","Условия:  Полный рабочий день + Гибкий график (можете планировать свой день сами - к примеру, начинать работу в 10-12 и заканчивать в 18-20 или разбивать рабочие часы на всю неделю. Ключевое - это эффективность выполнения задач и работа 40 часов в неделю);  Оплата корпоративного английского;  Оплата корпоративного фитнеса;  Открытая к идеям корпоративная культура;  Возможность поработать с новейшими технологиями;  Интересные проекты;  Оформление по ТК РФ, все налоговые отчисления оплачивает компания, а не Вы;  Дружный молодой коллектив;  Отсутствие ненужных ограничений и формальностей.  "
16329,16329,,WINLINE,,,Полная занятость,От 3 до 6 лет,,150000.0,frontend-разработчик /ведущий разработчик (vuejs),2020-09-30T11:39:38+0300,,Гибкий график,"[{'name': 'HTML5'}, {'name': 'CSS3'}, {'name': 'Git'}, {'name': 'AngularJS'}, {'name': 'Rest API'}, {'name': 'frontend фреймворк'}, {'name': 'Vue 2'}, {'name': 'JavaScript (ES6)'}, {'name': 'Webpack 2'}, {'name': 'оптимизация верстки'}, {'name': 'Оптимизация кода'}, {'name': 'Рефакторинг'}]",
16437,16437,,iWENGO - бизнес-школа электронной коммерции,,Обязанности: Разработка новых блоков клиентской части веб-приложений на Vue.js. Внесение функциональных правок и изменений вёрстки в уже готовые блоки ,Полная занятость,От 3 до 6 лет,150000.0,120000.0,frontend-разработчик,2020-10-06T17:19:13+0300,"Требования: Уверенное владение HTML, понимание принципов построения семантической разметки. Уверенное владение CSS, понимание принципов построения адаптивного дизайна. Уверенное владение JS (ES6+), понимание принципов работы в браузерном окружении (DOM). Опыт работы с Vue.js. Опыт работы с REST API. Знакомство с подходами к работе с CSS (PostCSS, Sass, css in js, css modules). Знакомство с принципами Web Accessibility и основами UX/UI дизайна. Понимание принципов построения dev-среды, опыт работы со сборщиками (у нас Webpack). Наличие представления о принципах оптимизации производительности веб-сайтов. Опыт командной разработки с применением системы контроля версий (Git). Умение оценивать сложность и сроки выполнения задач, соблюдать их, планировать своё время. Внимательность в вопросах регулярной проверки результата работы в различных браузерах и устройствах ",Полный день,"[{'name': 'CSS'}, {'name': 'CSS3'}, {'name': 'HTML'}, {'name': 'Git'}, {'name': 'HTML5'}, {'name': 'JS'}]","Условия: ​​​​​​​ненормированный график, удалённая работа"
16447,16447,Москва,Инфосистемы Джет,"Подразделение консалтинга, разработки и внедрения ПО за год выполняет более 300 проектов в области CRM, лояльности, клиентского опыта, интеграционных решений, ускорения Time to Market (QA/CI/CD/DevOps), Big Data, Data Lake и машинного обучения. Мы сотрудничаем с такими компаниями, как Группа «М.Видео-Эльдорадо», НСПК, Сбербанк, Вымпелком, Ак Барс Банк, УРАЛСИБ Банк, Банк СОЮЗ, Рив Гош, НЛМК, Контрол Лизинг, Век Живи, Сбербанк, Утконос, Мультикарта и другими. Мы приглашаем в свою команду ",,Полная занятость,От 1 года до 3 лет,,,frontend-разработчик (react),2020-10-06T10:42:26+0300,"Ваши функции:  Разработка интерфейсов клиентской части;  Участие в code review;  Разработчики у нас не просто пишут код, они участвуют в code review, обсуждают с командой дизайн и требования, предлагают новые идеи;  В работе мы используем: Sass, БЭМ, ES7, React, Redux, webpack, Flow, Zeplin, Git, ESLint, Jest, Gerrit и Jira. Взаимодействие со смежными подразделениями. ",Полный день,"[{'name': 'react'}, {'name': 'redux'}, {'name': 'front-end'}, {'name': 'JavaScript'}]",
16476,16476,Москва,Техноавиа,,"Функциональные обязанности Разработка и верстка web-страниц, landing page, web-интерфейсов и почтовых рассылок; Рефакторинг и оптимизация верстки и кода; Создание и отрисовка макетов и графических элементов интерфейса; Разработка и поддержка фронтенда (JavaScript, jQuery); Участие в разработке новых проектов компании. ",Полная занятость,От 3 до 6 лет,150000.0,130000.0,frontend-разработчик,2020-10-13T11:03:42+0300,"Требования Отличное знание HTML5, CSS (в т. ч. media queries);Опыт адаптивной верстки;Препроцессор SASS, JavaScript, JQuery;Умение работать с системами сборки (gulp, webpack);Умение работать в программах: Figma, Adobe XD, Adobe Photoshop;Опыт работы с git;Опыт фронт-разработки от 5 лет. ",Полный день,"[{'name': 'JavaScript'}, {'name': 'Adobe Photoshop'}, {'name': 'AngularJS'}, {'name': 'jQuery'}, {'name': 'Sass'}]",
16489,16489,Москва,Фитмост,,,Полная занятость,От 1 года до 3 лет,,90000.0,frontend-разработчик,2020-10-13T14:27:59+0300,"Требования и профессиональные навыки: Уверенные знания и навыки HTML5, CSS3, JavaScript (ES6+)Опыт работы с VueJS/Vuex или ReactJS/ReduxПонимание принципов работы протокола HTTPПонимание специфики работы с SPAОпыт работы с инструментами сборки (Webpack)Отсутствие страха перед консолью LinuxНавыки работы с системами контроля версий (Git)Опыт работы в командеБудут плюсом знания TypeScript, опыт применения SSR ",Полный день,"[{'name': 'Git'}, {'name': 'Веб-программирование'}, {'name': 'HTML5'}, {'name': 'JavaScript'}, {'name': 'Разработка ПО'}, {'name': 'CSS3'}]","Условия работы: Оформление по ТК - хорошая зарплата и ее стабильный ростРабота 5/2 в офисе (эта вакансия не удаленно), в пешей доступности от метро Добрынинская или ПавелецкаяБесплатный фитнес, бассейны, массаж и другие занятия у наших партнеровДружная молодая команда профессионаловВозможность карьерного и профессионального ростаБольшой светлый офис с потолками 5м, кондиционерами (не openspace)Много ЗОЖ-бонусов (скидки и подарки от партнеров - от снеков до одежды)"
16491,16491,,Газпром-медиа Развлекательное телевидение (ГПМ РТВ),Мы в поисках ,,Полная занятость,От 1 года до 3 лет,,,frontend-разработчик,2020-10-15T10:14:16+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'ES6'}, {'name': 'TypeScript'}, {'name': 'ReactJS'}]","Условия: - трудоустройство по ТК РФ; - гибкий график, сейчас мы работаем удаленно (офис находится в шаговой доступности от м.Маяковская); - ДМС (включая стоматологию) после испытательного срока, страхование выезжающих за рубеж; возможность страхования членов семьи; - дружный доброжелательный коллектив, в котором приятно работать, лояльное руководство."
16515,16515,,"САТЕЛ, Группа компаний",  ,,Полная занятость,От 1 года до 3 лет,,,frontend разработчик,2020-10-12T13:28:31+0300,,Полный день,[],Условия: ​ работа в крупной телекоммуникационной компании;корпоративная связь;график 5/2 c 9:30 до 18:30;оформление по ТК РФ;офис в 10 минутах от станции метро Бауманская/Электрозаводская;молодой коллектив.
16557,16557,,IT_Selection,Наш клиент (компания - разработчик в области создания специализированных прикладных программных решений серии &quot;Умный дом&quot; и &quot;Умный город&quot;) приглашает в свою команду ,,Полная занятость,От 1 года до 3 лет,250000.0,180000.0,senior frontend developer (remote),2020-09-30T10:38:33+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'React'}, {'name': 'SPA'}, {'name': 'Cordova'}, {'name': 'ООП'}]",
16564,16564,,TUI Russia & CIS,,,Полная занятость,От 1 года до 3 лет,,,frontend разработчик (проект),2020-10-14T21:14:30+0300,,Полный день,"[{'name': 'Agile Project Management'}, {'name': 'Scrum'}, {'name': 'Atlassian Jira'}, {'name': 'ASP.NET'}, {'name': 'Разработка ПО'}, {'name': 'REST'}, {'name': 'HTML5'}, {'name': 'Web Application Development'}, {'name': 'UML'}, {'name': 'HTML'}, {'name': 'JavaScript'}, {'name': 'XML'}, {'name': 'Unit Testing'}, {'name': 'C#'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': '.NET Framework'}, {'name': 'jQuery'}]",
16567,16567,Москва,ИДАГРУПП,,,Полная занятость,От 1 года до 3 лет,,60000.0,frontend-разработчик,2020-10-13T13:52:44+0300,"Требования: Хорошее знание JavaScript. Отличные знания HTML5, CSS3, препроцессора SCSS,Владение кроссбраузерной и адаптивной версткой, а также навыки работы с webpack.Понимание принципов клиент-северного взаимодействия.Опыт работы с git; <br />",Полный день,"[{'name': 'CSS'}, {'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'HTML5'}, {'name': 'HTML'}, {'name': 'CSS3'}]",
16609,16609,,Pluritech,"Pluritech, бельгийская компания со штатом около 30 сотрудников и более чем двадцатипятилетней историей, ищет сотрудников на удаленную работу на постоянной основе. Под нашим началом, Вы примете участие в полном цикле разработки веб-приложений на ASP.NET и внутренних продуктов компании, от дизайна системы через разработку прототипа до внедрения конечного продукта. ","Обязанности: разработка и поддержка веб-приложений разного уровня сложности, в первую очередь frontend. ",Полная занятость,От 1 года до 3 лет,,1500.0,веб-разработчик (frontend),2020-10-15T15:19:37+0300,"Требования: высшее образование по технической специальности;разговорный английский, достаточный для прохождения интервью;обязательно знание ASP.NET MVC, C#, CSS, HTML5, jscript;желательно ASP.NET WebForms, MS SQL, DevExpress, Entity Framefork, IIS;способность работать в команде и самостоятельно;аккуратность, добросовестность и желание учиться. ",Удаленная работа,"[{'name': 'ASP.NET'}, {'name': 'MVC'}, {'name': 'C#'}, {'name': 'JavaScript'}, {'name': 'CSS'}, {'name': 'HTML5'}, {'name': 'Английский язык'}, {'name': 'Английский язык - B1 - Intermediate'}]","Условия: работа в динамично развивающей компании, где Вы можете расширить свои навыки;приятная рабочая атмосфера и энергичная команда сотрудников;конкурентная заработная плата, достойная Вашего опыта и навыков;возможность работать из дома на постоянной основе;веб-конференции вместо личного посещения офиса."
16651,16651,,Школа Летово,,"Обязанности: вёрстка интерфейса личных кабинетов родителя и ученика по предоставленным от дизайнера макетамадаптивная вёрстка для десктопной и мобильной версииреализация логики работы Web-страницы с использованием фреймворка Vue.JSиспользование в качестве источников данных предоставленных REST APIпервичное тестирование реализованного функционала, построение базовых приёмочных тестов с использованием Codeception/Selenium/SeleniumIDE ",Полная занятость,От 3 до 6 лет,,,frontend-разработчик,2020-10-07T12:09:11+0300,"Требования: Образование: высшее техническое. (программирование, разработка программного обеспечения)Опыт работы Frontend-разработчиком от 3 лет (Веб-студия, ИТ-компания, банковская сфера)- уверенное знание VueJS- HTML5, CSS3, ECMAScript 6 (JavaScript)- опыт работы с REST API- pixel-perfect вёрсткаОпыт и умение работать в составе командыВнимание к мелочам ",Удаленная работа,[],"Условия: Конкурентная заработная платаСвободный график, возможность работать удалённо.Договор ГПХ на срок проекта"
16658,16658,Москва,Билайн,"Наша команда Digital разрабатывает и внедряет в жизнь самые актуальные и современные технологии. Вместе мы не только создаем digital-будущее Телекома, но и используем инновационные инструменты в своих проектах, работая по Scrum в дистанционных командах.<br />Если ты готов решать по-настоящему сложные задачи, которые, возможно, до тебя не решал никто, обладаешь аналитическими способностями, если тебя не пугают масштабные проекты и профессиональные вызовы – присоединяйся! Билайн признан работодателем №1 в телеком-отрасли России. И сейчас у тебя есть возможность присоединиться к лучшей команде в качестве Frontend\React разработчика ",,Полная занятость,От 3 до 6 лет,,,senior frontend react разработчик,2020-10-15T19:15:10+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'CSS'}, {'name': 'React'}, {'name': 'Redux'}]",
16689,16689,,"Иннотехнум, Группа компаний",Мы компания ,Обязанности: Разработка ПО　Подготовка документации　Рефакторинг ПО ,Полная занятость,От 3 до 6 лет,,,frontend-разработчик (javascript),2020-10-09T18:30:13+0300,"Требования: не менее 3 лет фронт-энд разработки (JS, React/Redux), уровень middleопыт проектирования информационных системопыт разработки и внедрения высоконагруженных информационных систем с большим количеством пользователей (1000+)знание принципов работы с системами контроля версий (Git)знание принципов функционального программирования и ООПзнание XML, SOAP/REST, htmlуверенные знания в области разработки JavaScript, React-Redux-Saga-css-modules-loadsh ",Полный день,[],"Условия: Возможность участвовать в масштабных и разнообразных проектах;　Удобный офис в центре Москвы;　Даем все, что нужно для успешной работы: дополнительные мониторы, мощное железо;　Полностью официальная заработная плата;　ДМС."
16763,16763,Москва,Just Food,"justfood.pro – крутая команда активно развивающегося стартапа по доставке правильного питания.<br />Каждый день мы доставляем тысячи коробочек с едой и помогаем нашим клиентам достичь результатов в спорте, сбросить вес или просто быть здоровыми и экономить время на жизнь.<br />За 2017 год мы выросли в 4 раза, в 2018 году удвоили оборот, в 2019 вошли в топ-12 фудтех проектов по России и еще раз удвоились, а в 2020 нас ждет еще более качественный и кратный рост. Мы верим, что основа стабильного масштабируемого бизнеса - правильное построение бизнес-процессов и автоматизация. В основе нашего бизнеса лежит система собственной разработки. Мы - продуктовая компания; всем, что мы разрабатываем, каждый день пользуются довольные клиенты и сотрудники компании. У каждого в команде есть возможность влиять на процессы и решения, нередко разработчики предлагают и воплощают в жизнь свои идеи относительно digital продуктов.   ",,Полная занятость,От 3 до 6 лет,220000.0,120000.0,frontend angular developer,2020-10-02T20:31:08+0300,,Удаленная работа,"[{'name': 'Angular'}, {'name': 'TypeScript'}, {'name': 'JavaScript'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'SCSS'}, {'name': 'RxJS'}, {'name': 'Git'}]",
16764,16764,,ФИНАМ,,,Полная занятость,От 1 года до 3 лет,200000.0,,frontend-разработчик (react),2020-10-06T11:04:41+0300,,Гибкий график,"[{'name': 'React'}, {'name': 'Typescript'}, {'name': 'Flutter'}, {'name': 'Dart'}, {'name': 'JavaScript'}, {'name': 'Redux'}]",
16775,16775,Москва,RU-CENTER Group,"Мы, ",,Полная занятость,От 3 до 6 лет,,,senior frontend-разработчик,2020-10-14T09:46:20+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'React'}, {'name': 'ES6+'}, {'name': 'Git'}, {'name': 'Typescript'}]",
16816,16816,,Цифровые Технологии,"Разработка рекламного сервиса Есть 2 продукта, которые требуется развивать:  рекламный сервис на нативном JS   дашборд 1.0 на Laravel + VueJS  новый дашборд 2.0, на который планируем переходить. <br /><br />Обязанности:  разработка дашборда 2.0 (symfony + angular/vuejs/react): CRUD, REST API;  сопровождение дашборда 1.0;  развитие рекламного сервиса на нативном javascript.  Требования:  опыт работы от 2 лет;  знание HTML / CSS (адаптивная верстка), JavaScript;  знание и уверенное использование принципов ООП в JavaScript;  опыт работы с Bootstrap;  уверенное знание React.js, Angular.js или других известных фреймворков, опыт работы с одним из них не менее 1 года;  уверенное использование систем контроля версий (Git)  Будет преимуществом:  общие знания принципов проектирования интерфейсов;  опыт написания сложных интерфейсов с хорошо развитой логикой на стороне js;  опыт работы с препроцессором Less, SASS будет плюсом. <br />Условия:  полностью удаленная работа, Вы можете находиться в любой точке земного шара. Главное, чтобы был хороший интернет и в рабочем графике было пересечение с коллегами не менее 6 часов в день;  никаких систем контроля за сотрудниками, работаем на результат;  график работы 5/2;  энергичный, мотивированный и профессиональный коллектив; общаемся через Zoom.","Разработка рекламного сервиса Есть 2 продукта, которые требуется развивать:  рекламный сервис на нативном JS   дашборд 1.0 на Laravel + VueJS  новый дашборд 2.0, на который планируем переходить. <br /><br />Обязанности:  разработка дашборда 2.0 (symfony + angular/vuejs/react): CRUD, REST API;  сопровождение дашборда 1.0;  развитие рекламного сервиса на нативном javascript.  Требования:  опыт работы от 2 лет;  знание HTML / CSS (адаптивная верстка), JavaScript;  знание и уверенное использование принципов ООП в JavaScript;  опыт работы с Bootstrap;  уверенное знание React.js, Angular.js или других известных фреймворков, опыт работы с одним из них не менее 1 года;  уверенное использование систем контроля версий (Git)  Будет преимуществом:  общие знания принципов проектирования интерфейсов;  опыт написания сложных интерфейсов с хорошо развитой логикой на стороне js;  опыт работы с препроцессором Less, SASS будет плюсом. <br />Условия:  полностью удаленная работа, Вы можете находиться в любой точке земного шара. Главное, чтобы был хороший интернет и в рабочем графике было пересечение с коллегами не менее 6 часов в день;  никаких систем контроля за сотрудниками, работаем на результат;  график работы 5/2;  энергичный, мотивированный и профессиональный коллектив; общаемся через Zoom.",Полная занятость,От 1 года до 3 лет,,,frontend-разработчик,2020-09-29T16:01:51+0300,"Разработка рекламного сервиса Есть 2 продукта, которые требуется развивать:  рекламный сервис на нативном JS   дашборд 1.0 на Laravel + VueJS  новый дашборд 2.0, на который планируем переходить. <br /><br />Обязанности:  разработка дашборда 2.0 (symfony + angular/vuejs/react): CRUD, REST API;  сопровождение дашборда 1.0;  развитие рекламного сервиса на нативном javascript.  Требования:  опыт работы от 2 лет;  знание HTML / CSS (адаптивная верстка), JavaScript;  знание и уверенное использование принципов ООП в JavaScript;  опыт работы с Bootstrap;  уверенное знание React.js, Angular.js или других известных фреймворков, опыт работы с одним из них не менее 1 года;  уверенное использование систем контроля версий (Git)  Будет преимуществом:  общие знания принципов проектирования интерфейсов;  опыт написания сложных интерфейсов с хорошо развитой логикой на стороне js;  опыт работы с препроцессором Less, SASS будет плюсом. <br />Условия:  полностью удаленная работа, Вы можете находиться в любой точке земного шара. Главное, чтобы был хороший интернет и в рабочем графике было пересечение с коллегами не менее 6 часов в день;  никаких систем контроля за сотрудниками, работаем на результат;  график работы 5/2;  энергичный, мотивированный и профессиональный коллектив; общаемся через Zoom.",Полный день,"[{'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'AngularJS'}, {'name': 'React'}]","Разработка рекламного сервиса Есть 2 продукта, которые требуется развивать:  рекламный сервис на нативном JS   дашборд 1.0 на Laravel + VueJS  новый дашборд 2.0, на который планируем переходить. <br /><br />Обязанности:  разработка дашборда 2.0 (symfony + angular/vuejs/react): CRUD, REST API;  сопровождение дашборда 1.0;  развитие рекламного сервиса на нативном javascript.  Требования:  опыт работы от 2 лет;  знание HTML / CSS (адаптивная верстка), JavaScript;  знание и уверенное использование принципов ООП в JavaScript;  опыт работы с Bootstrap;  уверенное знание React.js, Angular.js или других известных фреймворков, опыт работы с одним из них не менее 1 года;  уверенное использование систем контроля версий (Git)  Будет преимуществом:  общие знания принципов проектирования интерфейсов;  опыт написания сложных интерфейсов с хорошо развитой логикой на стороне js;  опыт работы с препроцессором Less, SASS будет плюсом. <br />Условия:  полностью удаленная работа, Вы можете находиться в любой точке земного шара. Главное, чтобы был хороший интернет и в рабочем графике было пересечение с коллегами не менее 6 часов в день;  никаких систем контроля за сотрудниками, работаем на результат;  график работы 5/2;  энергичный, мотивированный и профессиональный коллектив; общаемся через Zoom."
16833,16833,Москва,АйТи Тех,"Вакансия Мамба - это основатель, безусловный лидер и двигатель индустрии интернет-знакомств в России и Восточной Европе. Нашими приложениями пользуются более чем в 50 странах мира. Начиная с 2003 года, мы помогаем пользователям найти друг друга, создавая для этого лучшие технологии. На сегодня Mamba включает в себя более 10 000 сайтов-партнеров, среди которых Mail.ru. Мы расширяем штат и открываем дополнительную вакансию frontend – разработчика для: Разработки новых веб-интерфейсов и оптимизации текущих;Работы над качеством и производительностью;Внедрения новых фич и решений. ",,Полная занятость,От 3 до 6 лет,,,senior frontend developer (react),2020-09-18T09:36:29+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'HTML5'}, {'name': 'CSS'}, {'name': 'CSS3'}, {'name': 'react'}]",
16963,16963,Москва,БОСТОНДЖИН,,,Полная занятость,Нет опыта,,,junior frontend/full stack разработчик,2020-10-08T12:39:50+0300,,Гибкий график,"[{'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'Node.js'}, {'name': 'Английский язык'}, {'name': 'Python'}]",Условия: Возможность дальнейшего роста и развития внутри компании;Офис в пешей доступности от метро Павелецкая;Молодая и дружная команда.
16980,16980,Москва,Е100 Онлайн,"Международная компания, разработчик процессингового финтех ПО, с центральным офисом в Варшаве, приглашает на конкурсной основе кандидатов на позицию ",Что входит в обязанности: разработка и сопровождение web-решений (сайты и сервисы);интеграция web-решений с другими подсистемами клиента;работа в команде по принципам SCRUM. ,Полная занятость,От 3 до 6 лет,275000.0,,senior frontend developer (react),2020-10-15T10:10:22+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'HTML5'}, {'name': 'CSS3'}, {'name': 'ES6'}, {'name': 'Git'}, {'name': 'REST'}, {'name': 'Scrum'}, {'name': 'Agile Project Management'}, {'name': 'React'}, {'name': 'Bootstrap'}, {'name': 'PHP'}, {'name': 'AngularJS'}, {'name': 'Atlassian Jira'}]",
16991,16991,,WINLINE,,,Полная занятость,От 3 до 6 лет,350000.0,200000.0,ведущий frontend разработчик (vuejs),2020-10-06T13:22:20+0300,,Гибкий график,"[{'name': 'HTML5'}, {'name': 'CSS3'}, {'name': 'Git'}, {'name': 'Rest API'}, {'name': 'frontend фреймворк'}, {'name': 'Vue 2'}, {'name': 'JavaScript (ES6)'}, {'name': 'Webpack 2'}, {'name': 'оптимизация верстки'}, {'name': 'Оптимизация кода'}, {'name': 'Рефакторинг'}]",
17020,17020,Москва,AGIMA,"AGIMA — это крупнейший интегратор digital-решений в России, входящий в топ-3 всех рейтингов. Только за прошедший год мы выпустили десятки кейсов, удостоенных наград и топовых позиций в рейтингах магазинов приложений. Мы работаем с самыми крупными заказчиками: X5 Retail Group, АльфаСтрахование, Росгосстрах, Мегафон, Росбанк, Тануки, ЭР-Телеком Холдинг и др. И мы продолжаем усиливать внутреннюю экспертизу и расширять команду под новые проекты. Сейчас мы ищем Frontend разработчика. Мы запускаем первые игры через а/б тестирование. Основной упор будет идти не только на UX| UI но и на верстку, на красивые анимации, на быструю загрузку, на максимальную фокусировку пользователя на игровом процессе. После обкатки первых двух игр будем масштабироваться на дополнительные шесть механик. ",,Полная занятость,От 3 до 6 лет,220000.0,,frontend-разработчик,2020-09-16T15:26:59+0300,,Полный день,"[{'name': 'Git'}, {'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'Redux'}, {'name': 'React'}]",
17079,17079,,Айти. Бизнес Решения,,,Полная занятость,От 3 до 6 лет,200000.0,,"frontend-разработчик (angular, java)",2020-10-15T14:58:51+0300,"Требования: Middle/Senior во фронте;Знания SOLID, понимание процессов разработки;Angular (НЕ JS) ",Полный день,"[{'name': 'Agile Project Management'}, {'name': 'Scrum'}, {'name': 'Angular'}, {'name': 'Java'}, {'name': 'SOLID'}]","Условия: Зарплата &quot;белая&quot;, фиксированный оклад до "
17236,17236,,"АСНА, Сеть аптек","Вас ждет работа в молодом дружном коллективе над интересными и сложными задачами. У нас нет бюрократии, плюс Вы сможете сами выбрать удобное время начала дня. Мы профессионально развиваем наших сотрудников – отправляем на курсы и профильные конференции. У нас официальная («белая») заработная плата и мы соблюдаем ТК РФ. ",,Полная занятость,От 1 года до 3 лет,200000.0,,frontend developer (react),2020-10-15T15:53:22+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'React'}, {'name': 'Mobx'}]",
